Progress,duration,RecordedDate,student_id,definition,AIMES_4,AIMES_1,AIMES_2,AIMES_8,AIMES_6,AIMES_5,AIMES_7,AIMES_9,AIMES_10,AIMES_11,AIMES_15,AIMES_14,AIMES_17,NEW_1,NEW_2,SPIRIT_10,SPIRIT_12,AIMES_18,AIMES_19,AIMES_20,NEW_3,ATT_1_[3],DISPO_29,DISPO_21,DISPO_22,DISPO_34,DISPO_32,DISPO_37,DISPO_38,DISPO_39,DISPO_16,DISPO_36,DISPO_28,DISPO_26,DISPO_33,NEW_4,NEW_5,DISPO_23,NEW_6,NEW_7,NEW_8,NEW_9,NEW_10,ATT_2_[6],DISPO_8,DISPO_13,DISPO_18,DISPO_19,DISPO_1,DISPO_5,DISPO_6,DISPO_20,DISPO_7,DISPO_2,DISPO_10,DISPO_11,DISPO_12,DISPO_15,NEW_11,NEW_12,ATT_3_[1],nature_child,open_nature_child,land_child_cat_1,land_child_cat_2,land_child_cat_3,land_child_cat_4,land_child_cat_5,land_child_cat_6,land_child_cat_7,land_child_cat_8,land_child_cat_8_TEXT,land_child_freq,nature_live_now,open_nature_now,land_now_cat_1,land_now_cat_2,land_now_cat_3,land_now_cat_4,land_now_cat_5,land_now_cat_6,land_now_cat_7,land_now_cat_8,land_now_cat_8_TEXT,land_now_freq,age,gender,gender_6_TEXT,sex,ethnoracial,ethnomixed_1,ethnomixed_2,ethnomixed_3,ethnomixed_4,ethnomixed_5,ethnomixed_6,ethnomixed_7,ethnomixed_8,ethnoasian_1,ethnoasian_2,ethnoasian_3,ethnoasian_4,ethnoasian_5,ethnoasian_6,ethnoasian_7,ethnoasian_8,ethnoasian_9,ethnoasian_10,ethnoasian_11,ethnoasian_12,ethnoasian_13,ethnoasian_14,ethnoasian_15,ethnoasian_16,ethnoasian_17,ethnoasian_18,ethnoasian_19,ethnoasian_20,ethnoasian_21,ethnoasian_22,ethnoasian_23,ethnoasian_24,ethnoasian_25,ethnoasian_26,ethnoasian_27,ethnoasian_28,ethnoasian_29,ethnoasian_30,ethnoasian_31,ethnoasian_32,ethnoasian_33,ethnoasian_34,ethnoasian_35,ethnoasian_36,ethnoPI_1,ethnoPI_2,ethnoPI_3,ethnoPI_4,ethnoPI_5,ethnoPI_6,ethnoPI_7,ethnoPI_8,ethnoPI_9,ethnoPI_10,ethnoPI_11,ethnoPI_12,ethnoPI_13,ethnoPI_14,ethnoPI_15,ethnoPI_16,ethnoPI_17,ethnoPI_17_TEXT,countryborn,countrygrow,countrylive,agemoveUS,state,zip,college year,college year_9_TEXT,major,SESpeer,SESfamily,familywealth,politics_1,politics_2,politics_3,subjectATT,hearstudy,SC0,id,lab,round2,ATT_1,ATT_2,ATT_3,att_total,att_pc
100,516s (~8.6 minutes),2023-03-06 10:43:31,5803,untouched by humans,5,1,4,4,5,5,4,5,3,6,5,7,3,7,4,4,7,7,6,4,4,3,7,1,7,6,6,4,7,7,7,7,4,4,7,7,7,1,6,7,4,1,5,6,6,4,4,4,4,4,4,2,7,2,2,6,6,2,4,4,1,2,hills/ocean,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"hills,desert,ocean",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,woman,NA,female,8,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,189,189,2,6,92124,4,NA,16,8,10,1,4,4,4,1,2,3,42010,dobkins,NA,1,1,1,3,1
100,411s (~6.85 minutes),2023-03-06 10:45:13,8343,"the phenomena of the physical world collectively, including plants, animals, the landscape, and other features and products of the earth, as opposed to humans or human creations.",6,5,7,6,7,5,6,6,5,2,6,7,6,7,7,6,7,7,7,7,6,3,7,7,4,7,4,7,4,7,4,7,7,4,7,7,4,4,7,7,7,7,7,6,2,6,2,4,2,4,1,4,4,7,6,3,2,6,4,6,1,1,Farmlands,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,beaches and mountains,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,man,NA,male,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,37,189,NA,6,92122,4,NA,29,7,8,13,4,4,6,2,2,3,39808,dobkins,NA,1,1,1,3,1
100,787s (~13.12 minutes),2023-03-06 11:02:34,5192,"Outside amongst leaves, trees, winds, animals and natural smells.",2,4,3,2,7,1,2,4,5,3,2,4,2,4,4,5,4,7,5,3,5,3,2,5,7,4,4,6,7,7,7,7,2,1,2,6,2,1,5,2,3,1,1,6,4,4,1,2,5,1,2,2,6,6,4,4,4,4,5,3,1,2,Some grassy vacant pieces of land with lots of trees,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,beaches,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,woman,NA,female,8,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,NA,189,NA,6,92571,1,NA,33,8,9,1,6,7,7,1,2,3,45198,dobkins,NA,1,1,1,3,1
100,531s (~8.85 minutes),2023-03-06 11:05:12,9594,The world around us,5,5,4,3,4,4,5,6,3,6,5,5,3,7,5,5,6,7,5,5,5,3,2,6,6,6,6,5,6,6,6,6,5,4,4,6,2,4,6,4,5,1,5,6,6,1,4,4,1,4,5,1,6,6,6,5,5,5,5,4,1,1,"I grew up in urban, suburban and rural environments so I have seen a bit of everything, I was surrounded by mountains, deserts, farms, more cities, farmlands and the oceans.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,It is very suburban-like with some mountains and the coast is closeby.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,man,NA,male,8,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,189,189,NA,6,92126,3,NA,12,5,5,9,4,3,5,1,2,3,45807,dobkins,NA,1,1,1,3,1
100,1158s (~19.3 minutes),2023-03-06 11:09:01,5250,"Nature- is everywhere, it's plants, animals, and the seasons.",5,5,4,3,4,3,3,7,6,6,5,5,3,6,4,5,4,7,5,7,5,3,3,2,6,6,5,7,7,7,7,7,4,6,5,7,7,5,6,2,5,2,5,6,3,4,6,5,2,3,6,4,7,6,6,7,6,5,4,7,1,3,"farmlands, hills, and mountains",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,beaches,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,woman,NA,female,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112,189,189,NA,6,92037,1,NA,98,2,5,4,7,7,7,1,2,3,45698,dobkins,NA,1,1,1,3,1
100,949s (~15.82 minutes),2023-03-06 11:13:21,2968,"beautiful, spiritual, ecentric, relang, calming.",6,7,7,6,3,5,3,1,6,7,5,7,7,7,4,7,7,7,7,7,7,3,2,1,7,7,7,2,7,1,7,7,7,2,6,7,3,1,7,4,7,1,6,6,4,5,2,3,1,4,1,1,7,7,7,7,7,5,7,6,1,1,"Beaches, Mountains, Valley",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Beaches, Mountains, Valley",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,woman,NA,female,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,189,189,NA,6,92591,3,NA,78,8,10,13,4,5,6,1,2,3,44887,dobkins,NA,1,1,1,3,1
100,440s (~7.33 minutes),2023-03-06 11:15:29,3279,the outside world and the organisms that inhabit it,7,7,6,7,6,7,7,6,3,5,2,7,1,7,1,7,7,7,7,6,2,3,7,1,1,7,7,1,7,7,1,7,6,6,5,7,7,1,7,7,7,1,6,6,6,6,2,7,7,7,1,1,7,5,5,4,6,7,1,7,1,2,forest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,college campus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,man,NA,male,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,189,189,2,6,90210,2,NA,41,9,10,12,3,2,5,1,2,3,47487,dobkins,NA,1,1,1,3,1
100,475s (~7.92 minutes),2023-03-06 11:18:35,929,things we find throughout our envrionment,2,2,3,2,3,2,2,4,5,5,4,2,2,4,4,6,5,5,5,6,5,3,2,6,6,3,5,6,1,7,2,1,2,2,2,5,2,2,5,4,5,2,3,6,2,2,2,3,1,1,1,2,2,2,3,2,2,3,4,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,near the beach,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,woman,NA,female,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,189,189,NA,6,92037,3,NA,15,4,6,12,6,6,6,1,2,3,43841,dobkins,NA,1,1,1,3,1
100,747s (~12.45 minutes),2023-03-06 11:21:36,7773,The outdoors and wilderness.,5,6,6,5,5,5,7,6,5,4,6,6,3,4,4,4,7,5,5,5,4,3,6,2,2,6,6,2,6,5,4,4,6,5,6,5,4,4,6,5,6,2,2,6,4,5,5,7,3,7,3,2,5,6,6,4,4,6,4,3,1,2,"Mountains, lake and beaches",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"City, beaches",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,woman,NA,female,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,189,189,2,6,92092,1,NA,41,5,7,11,4,5,7,1,2,3,47875,dobkins,NA,1,1,1,3,1
100,387s (~6.45 minutes),2023-03-06 11:22:46,2297,"Nature is the environment around us like trees, water, air, and everything else.",4,5,3,4,5,6,3,4,5,4,3,5,6,4,4,4,5,4,4,3,3,3,4,4,6,5,1,6,5,7,5,6,4,1,6,3,6,5,4,5,5,3,6,6,3,4,4,2,3,3,2,3,4,5,3,3,3,4,7,4,1,1,cities and buildings,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"buildings, trees, beaches",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,woman,NA,female,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,189,189,2,6,92092,1,NA,78,6,6,9,7,7,7,1,2,3,47191,dobkins,NA,1,1,1,3,1
100,656s (~10.93 minutes),2023-03-06 11:24:46,9798,The natural form of things the way they are.,5,4,2,2,3,4,4,6,6,3,5,7,2,4,3,7,7,7,5,3,4,3,4,3,1,7,5,5,2,6,6,6,6,7,4,7,1,2,4,2,7,1,4,7,3,7,1,7,1,5,1,1,3,1,4,3,4,4,3,7,1,2,Hills and lots of trees and plants,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Hills that are green with abundant trees, plants, and fields.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,man,NA,male,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,189,189,1,6,92121,2,NA,29,6,7,11,6,6,6,1,2,2,47886,dobkins,NA,1,0,1,2,0.6666666666666666
100,1270s (~21.17 minutes),2023-03-06 11:37:04,6426,Anything that is not created by humans.,3,2,4,3,5,1,5,3,6,1,3,6,2,3,2,2,6,7,7,4,5,3,4,7,6,6,6,7,7,7,6,7,6,2,7,7,1,5,4,2,5,1,1,6,2,2,1,5,1,5,1,2,7,4,6,4,4,4,4,2,1,1,Beaches and mountains,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Beaches and mountains,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,woman,NA,female,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,112,189,NA,6,92113,1,NA,5,4,4,5,5,4,7,1,2,3,47829,dobkins,NA,1,1,1,3,1
100,718s (~11.97 minutes),2023-03-06 12:13:58,5181,I would define nature as the forest or national parks or even public parks,2,4,4,3,4,4,4,4,6,3,4,5,2,6,6,3,4,7,6,7,4,3,4,4,4,7,6,6,4,4,2,2,4,2,4,4,4,4,6,2,6,3,2,6,4,4,4,6,1,2,2,1,5,3,2,4,3,2,5,3,1,2,mountains,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,beaches,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,woman,NA,female,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,189,189,NA,6,92122,3,NA,10,4,3,3,5,5,6,1,2,3,44466,dobkins,NA,1,1,1,3,1
100,704s (~11.73 minutes),2023-03-06 13:00:44,5410,"forest, tropical",6,4,6,4,5,4,5,4,6,7,6,7,2,4,4,7,6,7,6,4,7,3,6,2,3,7,7,4,7,5,6,7,4,2,4,7,6,1,5,3,6,1,4,6,1,4,3,4,1,2,1,1,7,4,3,5,5,4,2,2,1,1,desert and some mountains,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,beaches,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,woman,NA,female,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,189,189,2,6,92093,1,NA,38,7,8,7,3,3,2,1,2,3,46916,dobkins,NA,1,1,1,3,1
100,583s (~9.72 minutes),2023-03-06 13:38:19,9429,Something that is innate,6,5,6,6,5,5,4,6,2,7,6,6,5,4,5,7,7,7,6,7,6,3,7,2,2,7,3,5,7,4,5,7,6,7,4,4,4,4,4,6,6,1,2,6,4,4,6,5,1,1,1,2,5,6,7,6,6,6,4,6,1,2,houses with front/back yards,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,houses with yards,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,woman,NA,female,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,189,189,NA,6,92092,2,NA,78,6,4,3,6,6,6,1,2,3,42190,dobkins,NA,1,1,1,3,1
100,17582s (~4.88 hours),2023-03-06 13:55:31,4701,"What you are born with, what is there without manipulate.",3,1,4,1,4,2,4,3,5,3,3,1,1,6,2,4,4,7,7,6,7,3,3,2,3,4,7,2,7,6,2,7,4,4,1,4,2,1,3,2,2,2,4,6,1,2,1,2,2,1,3,3,3,3,3,3,3,3,2,2,1,1,buildings,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,beaches,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,woman,NA,female,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,37,189,NA,6,92122,3,NA,78,6,6,13,4,4,4,1,2,3,36211,dobkins,NA,1,1,1,3,1
100,425s (~7.08 minutes),2023-03-06 14:59:32,2556,"Nature exists outside of one's dwelling and is an abundance of naturalistic components like trees, insects, animals, etc.",5,6,4,2,5,3,4,5,4,3,5,6,4,5,2,4,5,5,3,4,4,3,6,2,4,5,4,6,7,7,5,7,5,4,4,7,3,4,5,3,4,4,5,6,5,5,4,4,3,2,3,4,4,5,5,3,4,4,4,3,1,2,more mountains where i grew up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"I live closer to the beach than I used to before
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,woman,NA,female,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,189,189,1,6,91702,3,NA,78,5,5,9,6,6,6,1,2,3,39618,dobkins,NA,1,1,1,3,1
100,1515s (~25.25 minutes),2023-03-06 15:29:31,4393,"Nature makes me feel free, nature is beautiful.",4,7,3,3,4,1,2,2,5,6,6,6,2,5,4,6,7,6,6,5,5,3,2,2,2,7,1,7,7,7,4,7,5,5,6,6,5,1,7,7,5,1,2,6,2,4,1,4,1,1,1,3,5,5,4,6,3,7,3,6,1,3,Desert,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Beaches, some mountains, city",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,woman,NA,female,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,189,189,NA,6,92004,1,NA,78,4,6,13,4,4,4,1,2,3,46185,dobkins,NA,1,1,1,3,1
100,597s (~9.95 minutes),2023-03-06 15:29:37,4217,"Nature could mean one's innate disposition and tendency to do certain things. Or, it could also refer to organic life.",1,1,3,1,1,1,1,6,4,4,1,2,1,2,4,3,4,4,5,1,4,3,2,4,3,4,4,3,4,5,3,5,1,2,1,3,1,1,1,5,1,1,1,6,1,2,3,2,1,1,1,1,3,2,1,1,1,3,2,1,1,2,Hills and some mountains nearby.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Some beaches and trees nearby but mostly urban.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,woman,NA,female,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,189,189,NA,6,92037,3,NA,15,5,5,10,5,5,5,1,2,3,40514,dobkins,NA,1,1,1,3,1
100,613s (~10.22 minutes),2023-03-06 18:51:51,6362,Nature is the anything that affect human (directly or indirectly) that ius outside of our individual bodies,2,3,3,2,3,1,2,7,6,2,4,5,2,1,1,2,6,5,3,5,3,3,4,2,1,4,4,3,7,7,1,7,6,4,6,2,4,1,2,1,5,1,1,6,1,1,6,4,4,6,2,2,7,5,3,4,3,4,2,1,1,2,desert and farmlands,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,beaches,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,woman,NA,female,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,189,189,2,6,92595,2,NA,78,6,8,6,4,4,4,1,2,3,42210,dobkins,NA,1,1,1,3,1
100,499s (~8.32 minutes),2023-03-06 19:13:55,6,the earth and its environment,5,5,4,5,5,5,4,4,5,4,5,5,7,6,5,6,5,6,7,5,5,3,4,7,5,5,4,6,7,7,4,7,5,4,3,6,4,2,7,4,5,5,5,6,6,7,5,5,3,4,5,6,5,5,4,7,6,7,4,6,1,3,farmlands,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,beaches and houses,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,non-binary,NA,female,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,189,189,NA,6,92037,4,NA,15,8,8,13,7,7,7,1,2,3,38638,dobkins,NA,1,1,1,3,1
100,1119s (~18.65 minutes),2023-03-06 22:23:21,6529,Anything that is naturally occurring and not man made.,2,1,2,1,2,2,1,7,6,2,2,2,1,1,1,1,2,2,2,2,4,3,2,1,5,2,5,4,7,7,2,6,3,4,4,2,2,1,2,2,2,1,1,6,1,3,2,2,1,1,1,1,5,3,1,2,2,2,2,2,1,2,mountains,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,beach,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,woman,NA,female,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,189,189,NA,6,92122,3,NA,78,6,7,11,5,5,6,1,2,3,38338,dobkins,NA,1,1,1,3,1
100,527s (~8.78 minutes),2023-03-07 00:24:35,4923,physical basis of the living world,2,2,2,3,2,1,3,5,5,4,4,4,3,3,2,3,4,4,3,3,4,3,2,3,3,5,2,2,1,1,1,2,3,2,3,1,1,1,2,2,4,1,1,6,1,3,2,2,1,1,1,1,4,5,2,2,1,1,1,1,1,2,beaches,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"beaches, mountains",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,woman,NA,female,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,189,189,2,6,92122,2,NA,90,4,4,6,4,4,4,1,2,3,42945,dobkins,NA,1,1,1,3,1
100,481s (~8.02 minutes),2023-03-07 14:31:03,9335,Nature is the natural order of the Universe,7,1,3,1,6,3,6,5,6,1,4,4,1,1,4,7,1,4,1,3,4,3,6,3,2,4,7,4,3,3,4,4,2,2,4,6,2,3,4,3,6,1,4,6,1,1,4,4,1,4,2,1,7,1,1,1,1,1,4,3,1,2,Dry grass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,beaches,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,man,NA,male,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,189,189,NA,6,92122,3,NA,15,6,10,9,4,4,4,1,2,3,46321,dobkins,NA,1,1,1,3,1
